epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,nilfs2_capacity,nilfs2_free,nilfs2_inodes,nilfs2_ifree,
871.290100586,1.796,D,33410685,1855292,17155,50927,2,62939054080,61781438464,15869722624,11442.65,74530072.00,241664,176128,32,20,134213632,94109696,33554432,33554429,
876.297783973,1.797,R,33576577,1863032,17249,51214,2,63342723072,62132953088,16227024896,41715.10,71440784.00,241664,229376,32,20,134213632,93913088,33554432,33554429,
881.305831783,1.797,D,33723586,1872720,17356,51511,2,63477420032,62301732864,16567287808,17175.56,67841808.00,241664,229376,32,20,134213632,93716480,33554432,33554429,
886.314840809,1.797,R,33870834,1880491,17446,51801,2,63881084928,62528495616,16886808576,44157.24,63992832.00,241664,229376,32,20,134213632,93519872,33554432,33554429,
891.323753576,1.597,R,34011875,1888263,17519,52044,2,64150265856,62776995840,17302876160,85862.95,83143136.00,241664,229376,32,20,134213632,93323264,33554432,33554429,
896.327945858,1.599,D,34175559,1897942,17635,52313,2,64285102080,62990467072,17609990144,57295.96,61106960.00,241664,176128,32,20,134213632,93257728,33554432,33554429,
901.342230289,1.595,D,34314630,1905697,17722,52534,2,64554180608,63139454976,17942495232,8985.53,66492916.00,241664,176128,32,20,134213632,93126656,33554432,33554429,
906.346429871,1.798,D,34453700,1913441,17797,52753,2,64823324672,63285547008,18295341056,41744.14,70616352.00,241664,176128,32,20,134213632,92930048,33554432,33554429,
911.353881017,1.797,R,34600899,1921186,17883,52984,2,65226989568,63485030400,18676760576,42535.02,76324992.00,241664,229376,32,20,134213632,92602368,33554432,33554429,
916.357097678,1.599,R,34744074,1928948,17964,53247,2,65496170496,63761698816,19003916288,63037.84,65367788.00,241664,229376,32,20,134213632,92405760,33554432,33554429,
921.363308268,1.598,R,34884958,1936735,18039,53473,2,65765351424,63988281344,19336839168,50727.39,66480696.00,241664,229376,32,20,134213632,92274688,33554432,33554429,
926.372404684,1.597,R,35030263,1944499,18133,53695,2,66034532352,64224800768,19667402752,40885.62,66098956.00,241664,229376,32,20,134213632,92078080,33554432,33554429,
931.384734551,1.596,R,35167880,1952302,18216,53959,2,66303713280,64519634944,19993772032,16343.70,64858324.00,241664,229376,32,20,134213632,91881472,33554432,33554429,
936.389160129,1.599,R,35298930,1960069,18310,54211,2,66572894208,64698880000,20330627072,81029.08,67639640.00,241664,229376,32,20,134213632,91684864,33554432,33554429,
941.404258919,1.595,R,35428463,1967834,18389,54448,2,66842075136,64813277184,20688977920,17968.14,71520552.00,241664,229376,32,20,134213632,91488256,33554432,33554429,
946.408321683,1.599,D,35566256,1975575,18463,54679,2,66976772096,64949350400,21004337152,103135.40,62944516.00,241664,172032,32,20,134213632,91422720,33554432,33554429,
951.411399072,1.599,D,35738152,1983357,18550,54920,2,67245953024,65064796160,21318909952,62220.90,63055156.00,241664,229376,32,20,134213632,91160576,33554432,33554429,
956.419487895,1.597,R,35860690,1991180,18625,55160,2,67649617920,65364709376,21735088128,53162.00,83016960.00,241664,229376,32,20,134213632,90963968,33554432,33554429,
961.433768565,1.595,R,36017899,2000558,18724,55442,2,67918901248,65569259520,21990887424,11436.14,51081956.00,241664,208896,32,20,134213632,90832896,33554432,33554429,
966.447553512,1.795,D,36157286,2008651,18815,55707,2,68053495808,65752657920,22317678592,44932.12,65140960.00,241664,188416,32,20,134213632,90636288,33554432,33554429,
971.452985428,1.398,R,36294622,2014721,18892,55983,2,68457160704,65943941120,22574579712,956605.50,51525768.00,241664,167936,32,20,134213632,90439680,33554432,33554429,
976.458637654,1.199,R,36399804,2021500,18975,56236,2,68591751168,65934024704,22910386176,72008.20,67170552.00,241664,229376,32,20,134213632,90308608,33554432,33554429,
981.464304593,1.598,R,36539470,2029854,19057,56482,2,68860932096,65972387840,23204773888,73644.54,58862440.00,241664,229376,32,20,134213632,90177536,33554432,33554429,
986.468635210,1.599,R,36651110,2035961,19137,56725,2,68995629056,65913253888,23427858432,78575.14,44603672.00,241664,163840,32,20,134213632,90046464,33554432,33554429,
991.480853866,1.197,S,36783107,2043781,19220,56981,2,69130219520,65983270912,23749509120,209203.97,64317144.00,241664,229376,32,20,134213632,89915392,33554432,33554429,
996.485595923,1.598,R,36894156,2049612,19274,57155,2,69533884416,66037035008,24038129664,534430.75,57936220.00,241664,229376,32,20,134213632,89718784,33554432,33554429,
1001.505977032,1.394,D,37026472,2057359,19357,57379,2,69668581376,66040250368,24324915200,378565.69,57016564.00,241664,163840,32,20,134213632,89653248,33554432,33554429,
1006.510973174,0.999,R,37130769,2063169,19431,57591,2,69803171840,65897848832,24617992192,167768.36,59001268.00,241664,229376,32,20,134213632,89456640,33554432,33554429,
1011.527399551,1.595,D,37235076,2069000,19498,57808,2,70072352768,65968246784,24880922624,87367.37,52333872.00,241664,163840,32,20,134213632,89391104,33554432,33554429,
1016.532146109,1.199,R,37373193,2075817,19572,58017,2,70476017664,66090995712,25135202304,486143.31,50702128.00,241664,163840,32,20,134213632,89128960,33554432,33554429,
1021.536564600,1.399,D,37478456,2082588,19644,58203,2,70476124160,65902493696,25472618496,90850.91,68006416.00,241664,229376,32,20,134213632,88932352,33554432,33554429,
1026.542758017,1.398,R,37615825,2088670,19721,58409,2,70879789056,65846161408,25852690432,47454.82,75902344.00,241664,229376,32,20,134213632,88801280,33554432,33554429,
1031.546007311,1.599,R,37750451,2096168,19787,58582,2,71148969984,65874624512,26165952512,45026.74,62740260.00,241664,229376,32,20,134213632,88604672,33554432,33554429,
1036.549518305,1.599,R,37877538,2103959,19865,58834,2,71418150912,65913937920,26451222528,54029.26,56983680.00,241664,229376,32,20,134213632,88408064,33554432,33554429,
1041.565191542,1.396,D,37999963,2111742,19952,59091,2,71552847872,66003435520,26699153408,82480.66,49498192.00,241664,163840,32,20,134213632,88276992,33554432,33554429,
1046.569245849,1.399,R,38138955,2119524,20031,59365,2,71956512768,66066759680,27019493376,82672.17,63957152.00,241664,163840,32,20,134213632,88080384,33554432,33554429,
1051.595305736,1.393,D,38243327,2125415,20101,59572,2,71956619264,66004520960,27263025152,60306.48,48465224.00,241664,229376,32,20,134213632,87949312,33554432,33554429,
1056.602734657,1.398,R,38367875,2131239,20177,59779,2,72360284160,65984970752,27616919552,541505.81,71247280.00,241664,229376,32,20,134213632,87752704,33554432,33554429,
1061.604916212,1.599,D,38486702,2139017,20249,60018,2,72494981120,65953677312,27955347456,158855.48,67360456.00,241664,163840,32,20,134213632,87621632,33554432,33554429,
1066.612087969,1.398,D,38625774,2146780,20333,60245,2,72764162048,65978920960,28273065984,107979.52,63641656.00,241664,163840,32,20,134213632,87490560,33554432,33554429,
1071.615792771,1.399,R,38755010,2152634,20410,60492,2,73033236480,65997918208,28528656384,103961.37,51279148.00,241664,163840,32,20,134213632,87359488,33554432,33554429,
1076.619635303,1.399,D,38869143,2160432,20475,60725,2,73167933440,65969373184,28796829696,102321.37,53628676.00,241664,163840,32,20,134213632,87162880,33554432,33554429,
1081.623011585,1.399,R,39008066,2168036,20548,60945,2,73571598336,66074472448,29084663808,19647.53,57540252.00,241664,163840,32,20,134213632,87031808,33554432,33554429,
1086.628243036,1.199,R,39111148,2172703,20614,61173,2,73706188800,65962983424,29375905792,71195.91,58401924.00,241664,229376,32,20,134213632,86835200,33554432,33554429,
1091.638486451,1.597,D,39216802,2179909,20682,61370,2,73840885760,66006843392,29603184640,44146.36,45388996.00,241664,163840,32,20,134213632,86769664,33554432,33554429,
1096.642622433,1.399,D,39355870,2187673,20763,61586,2,74110066688,66083319808,29923524608,442820.91,64153368.00,241664,163840,32,20,134213632,86573056,33554432,33554429,
1101.648568474,1.398,R,39471238,2193480,20842,61796,2,74379243520,65978142720,30210572288,89186.73,57428076.00,241664,229376,32,20,134213632,86441984,33554432,33554429,
1106.657821241,1.597,R,39612630,2201244,20916,62002,2,74648322048,66026815488,30482677760,52331.96,54226540.00,241664,229376,32,20,134213632,86245376,33554432,33554429,
1111.662178677,1.998,D,39773067,2210927,21017,62248,2,74783121408,66045972480,30795153408,641693.56,62770564.00,241664,163840,32,20,134213632,86179840,33554432,33554429,
1116.665537955,0.799,R,39877366,2216737,21089,62480,2,74917609472,65866301440,31168970752,297169.94,74918752.00,241664,229376,32,20,134213632,86048768,33554432,33554429,
1121.671571907,1.998,D,40016439,2224476,21172,62669,2,75186790400,65933320192,31409618944,142368.98,47774616.00,241664,163840,32,20,134213632,85917696,33554432,33554429,
1126.678448946,1.598,R,40166734,2232234,21243,62862,2,75590455296,65999273984,31707152384,979235.56,60034420.00,241664,229376,32,20,134213632,85655552,33554432,33554429,
1131.695495730,1.196,R,40294340,2239756,21321,63092,2,75859636224,66089627648,31966674944,281663.69,51800812.00,241664,163840,32,20,134213632,85524480,33554432,33554429,
1136.703058058,1.198,R,40397078,2244023,21390,63314,2,75994226688,65922355200,32263159808,88339.99,59367748.00,241664,229376,32,20,134213632,85327872,33554432,33554429,
1141.721614664,1.594,D,40503211,2251676,21459,63512,2,76128923648,65895215104,32564887552,15507.25,60022028.00,241664,163840,32,20,134213632,85196800,33554432,33554429,
1146.725688416,1.199,R,40640994,2258161,21543,63745,2,76532588544,66018484224,32784826368,40108.12,43915120.00,241664,163840,32,20,134213632,85065728,33554432,33554429,
1151.729873914,1.199,R,40739290,2263402,21609,63936,2,76667179008,65870168064,33116176384,175162.17,66727780.00,241664,229376,32,20,134213632,84934656,33554432,33554429,
1156.732566821,1.599,R,40876177,2271150,21680,64136,2,76936359936,65995993088,33401389056,444586.19,57174764.00,241664,229376,32,20,134213632,84738048,33554432,33554429,
1161.736367194,1.599,R,41004650,2278899,21751,64350,2,77205540864,65908469760,33755545600,88406.41,70855280.00,241664,229376,32,20,134213632,84541440,33554432,33554429,
1166.739210790,1.599,D,41129034,2286734,21812,64592,2,77340237824,65782599680,34115731456,173571.69,72117400.00,241664,163840,32,20,134213632,84410368,33554432,33554429,
1171.742907431,1.599,R,41272116,2294496,21891,64789,2,77743902720,65937006592,34349039616,12278.92,46633708.00,241664,229376,32,20,134213632,84213760,33554432,33554429,
1176.753948285,1.596,D,41407172,2302257,21965,64976,2,77878599680,65980551168,34674098176,76835.14,64893812.00,241664,163840,32,20,134213632,84082688,33554432,33554429,
1181.757994577,1.199,S,41546245,2310028,22047,65195,2,78147780608,65984909312,35015933952,138332.84,68135888.00,241664,163840,32,20,134213632,83820544,33554432,33554429,
1186.765999142,1.597,R,41684323,2316804,22122,65387,2,78551445504,66033369088,35267854336,67884.92,50815544.00,241664,163840,32,20,134213632,83623936,33554432,33554429,
1191.771666269,1.199,R,41788118,2322132,22189,65543,2,78686035968,65920176128,35597631488,94101.34,65885668.00,241664,229376,32,20,134213632,83492864,33554432,33554429,
1196.775192378,1.599,S,41928673,2331416,22271,65773,2,78820732928,65896247296,35897479168,67127.06,59987032.00,241664,229376,32,20,134213632,83296256,33554432,33554429,
1201.781426456,1.598,R,42053105,2337324,22327,65987,2,79224397824,66045091840,36196630528,152999.64,59538948.00,241664,229376,32,20,134213632,83165184,33554432,33554429,
1206.788066377,1.198,S,42172047,2345112,22412,66212,2,79359094784,66057736192,36430462976,332154.09,47131520.00,241664,163840,32,20,134213632,83034112,33554432,33554429,
1211.800944005,1.197,R,42259726,2348988,22461,66363,2,79628169216,65964412928,36769677312,286800.56,67778080.00,241664,229376,32,20,134213632,82837504,33554432,33554429,
1216.807840345,1.398,D,42380652,2356727,22544,66589,2,79762866176,65905422336,37050433536,71990.30,56088628.00,241664,163840,32,20,134213632,82771968,33554432,33554429,
1221.811415158,1.599,D,42519719,2364521,22634,66820,2,80032047104,65939709952,37323587584,88410.39,54571312.00,241664,163840,32,20,134213632,82575360,33554432,33554429,
1226.821338559,0.998,R,42622800,2369194,22695,67001,2,80301121536,65844994048,37627666432,54777.68,60901336.00,241664,229376,32,20,134213632,82444288,33554432,33554429,
1231.823854494,1.599,R,42761778,2376843,22761,67187,2,80570302464,65775816704,38016434176,21288.49,77723456.00,241664,229376,32,20,134213632,82247680,33554432,33554429,
1236.828648151,1.598,R,42898160,2383962,22828,67398,2,80839483392,65887236096,38288539648,67110.06,54394340.00,241664,229376,32,20,134213632,82116608,33554432,33554429,
1241.832665484,1.599,D,43006441,2391714,22905,67630,2,80974180352,66014162944,38486196224,227554.77,39633820.00,241664,163840,32,20,134213632,81920000,33554432,33554429,
1246.837901260,1.199,R,43143782,2397801,22974,67866,2,81377845248,66048475136,38806011904,51555.61,63946148.00,241664,163840,32,20,134213632,81723392,33554432,33554429,
1251.841979871,1.199,R,43229651,2403439,23032,68104,2,81512435712,65959387136,39069884416,94131.22,52873916.00,241664,229376,32,20,134213632,81592320,33554432,33554429,
1256.847342758,1.598,D,43354099,2411192,23100,68314,2,81647132672,66016059392,39332659200,221765.33,52553476.00,241664,163840,32,20,134213632,81395712,33554432,33554429,
1261.854132010,0.999,D,43458389,2417042,23175,68540,2,81781723136,65921826816,39597645824,22088.41,52792112.00,241664,229376,32,20,134213632,81264640,33554432,33554429,
1266.860388498,1.398,R,43577303,2422880,23243,68713,2,82185388032,66001592320,39854850048,53999.63,51579464.00,241664,229376,32,20,134213632,81068032,33554432,33554429,
1271.869975644,1.198,R,43700434,2429341,23309,68901,2,82454568960,66060722176,40113721344,263277.56,51825620.00,241664,163840,32,20,134213632,80936960,33554432,33554429,
1276.873827409,1.199,R,43805482,2436082,23385,69140,2,82589159424,66009227264,40412168192,50751.30,59603312.00,241664,229376,32,20,134213632,80805888,33554432,33554429,
1281.877580253,1.599,D,43910260,2442543,23435,69325,2,82723856384,65900036096,40779431936,58938.16,73380472.00,241664,163840,32,20,134213632,80674816,33554432,33554429,
1286.881441198,1.399,D,44049332,2450285,23504,69533,2,82993037312,65961062400,41013526528,1023209.88,47001352.00,241664,163840,32,20,134213632,80478208,33554432,33554429,
1291.887214405,1.199,R,44153621,2456161,23582,69771,2,83127627776,65855758336,41318924288,18001.62,61068024.00,241664,229376,32,20,134213632,80347136,33554432,33554429,
1296.890412113,1.799,R,44293793,2463949,23645,69978,2,83531399168,65875959808,41647652864,250514.98,65902632.00,241664,163840,32,20,134213632,80150528,33554432,33554429,
1301.894912727,0.799,R,44396260,2469068,23705,70186,2,83800473600,66001096704,41867591680,161237.28,43825436.00,241664,163840,32,20,134213632,80019456,33554432,33554429,
1306.904569859,1.198,R,44487573,2473769,23765,70370,2,83935064064,65866498048,42199990272,348306.50,66673712.00,241664,229376,32,20,134213632,79822848,33554432,33554429,
1311.908886228,1.399,D,44605621,2481542,23846,70580,2,84069761024,65973899264,42379034624,75301.40,35614284.00,241664,163840,32,20,134213632,79691776,33554432,33554429,
1316.913988094,1.399,R,44742921,2487561,23912,70828,2,84473425920,66024099840,42655072256,78563.04,55359936.00,241664,163840,32,20,134213632,79560704,33554432,33554429,
1321.920626246,1.198,R,44826733,2493218,23973,71008,2,84608016384,65975353344,42940284928,22089.07,56894092.00,241664,229376,32,20,134213632,79429632,33554432,33554429,
1326.930913212,1.198,R,44952351,2500079,24048,71246,2,84877197312,66070503424,43192205312,113635.01,50390180.00,241664,163840,32,20,134213632,79298560,33554432,33554429,
1331.937596925,1.598,D,45057558,2506794,24122,71446,2,84877406208,65934041088,43439407104,56449.34,49420172.00,241664,163840,32,20,134213632,79233024,33554432,33554429,
1336.941702727,1.199,R,45179886,2512659,24200,71684,2,85146378240,65915736064,43663802368,43381.98,44947004.00,241664,163840,32,20,134213632,79167488,33554432,33554429,
1341.956575791,1.196,D,45266034,2518586,24257,71891,2,85146587136,65891799040,43860410368,93111.83,39201712.00,241664,229376,32,20,134213632,79036416,33554432,33554429,
1346.962113908,1.199,D,45370339,2524481,24303,72042,2,85415665664,65939333120,44141166592,100650.12,56095668.00,241664,163840,32,20,134213632,78905344,33554432,33554429,
1351.964995004,1.199,S,45509404,2532277,24373,72255,2,85684846592,66003079168,44424282112,22105.66,56705936.00,241664,163840,32,20,134213632,78708736,33554432,33554429,
1356.969662618,1.199,R,45591527,2536193,24429,72429,2,85953921024,65932292096,44672270336,80206.73,49472816.00,241664,229376,32,20,134213632,78577664,33554432,33554429,
1361.980201251,1.197,S,45717974,2543948,24503,72620,2,86088617984,65985589248,44950667264,62128.25,55675088.00,241664,163840,32,20,134213632,78446592,33554432,33554429,
1366.983140841,1.199,R,45822008,2549609,24583,72862,2,86357692416,66017902592,45155614720,167018.61,41148800.00,241664,229376,32,20,134213632,78249984,33554432,33554429,
1371.986778328,1.399,D,45926489,2555682,24632,73048,2,86492389376,66027692032,45409681408,99051.14,50876268.00,241664,163840,32,20,134213632,78118912,33554432,33554429,
1376.988889457,1.000,S,46030760,2561533,24692,73229,2,86626979840,65880809472,45740244992,246475.14,66264964.00,241664,229376,32,20,134213632,77987840,33554432,33554429,
1381.992719950,1.399,D,46135068,2567495,24756,73454,2,86896160768,65979088896,45957562368,13915.74,43254212.00,241664,163840,32,20,134213632,77856768,33554432,33554429,
1386.998398755,0.999,R,46237395,2571418,24804,73596,2,87030751232,65917505536,46170685440,64643.38,42575440.00,241664,229376,32,20,134213632,77725696,33554432,33554429,
1392.000593919,1.199,R,46343498,2579124,24876,73820,2,87434416128,65973944320,46435344384,32753.62,53196788.00,241664,163840,32,20,134213632,77594624,33554432,33554429,
1397.008242913,1.198,R,46438170,2583214,24933,74033,2,87569006592,65918435328,46707556352,52348.72,54203824.00,241664,229376,32,20,134213632,77398016,33554432,33554429,
1402.034223076,1.194,R,46551737,2590518,25004,74255,2,87838187520,66029387776,46926446592,260788.94,43618580.00,241664,163840,32,20,134213632,77266944,33554432,33554429,
1407.042688639,1.198,R,46642066,2594873,25066,74441,2,87972777984,66007568384,47189901312,103862.55,52871760.00,241664,229376,32,20,134213632,77135872,33554432,33554429,
1412.051172106,0.799,S,46726027,2600748,25122,74656,2,87972884480,65908060160,47414034432,7360.31,44632112.00,241664,229376,32,20,134213632,77004800,33554432,33554429,
1417.061487621,1.397,D,46830336,2606599,25186,74823,2,88242065408,66010501120,47650488320,343355.62,47336480.00,241664,163840,32,20,134213632,76939264,33554432,33554429,
1422.068748435,1.398,R,46952075,2612444,25241,75003,2,88511246336,65961975808,47941173248,41718.62,58201564.00,241664,163840,32,20,134213632,76742656,33554432,33554429,
1427.072479484,1.199,R,47053820,2618289,25292,75155,2,88780320768,65945296896,48271507456,1070714.62,66219768.00,241664,229376,32,20,134213632,76546048,33554432,33554429,
1432.074968257,1.399,D,47177921,2626127,25360,75369,2,88915017728,65997135872,48498524160,415946.56,45503572.00,241664,163840,32,20,134213632,76414976,33554432,33554429,
1437.081424152,0.999,R,47282215,2631998,25429,75608,2,89049608192,65911578624,48781901824,243806.80,57078608.00,241664,229376,32,20,134213632,76218368,33554432,33554429,
1442.091068168,1.597,R,47403657,2637945,25481,75827,2,89453273088,66037809152,49047191552,29434.43,52843788.00,241664,229376,32,20,134213632,76021760,33554432,33554429,
1447.101803046,1.197,R,47508589,2643848,25554,76081,2,89587863552,65893195776,49283403776,176568.11,47248316.00,241664,163840,32,20,134213632,76021760,33554432,33554429,
1452.105998868,1.199,D,47595005,2649712,25623,76307,2,89588072448,65889107968,49484972032,180891.41,40262664.00,241664,229376,32,20,134213632,75825152,33554432,33554429,
1457.109740987,1.199,R,47713638,2655554,25674,76480,2,89991634944,65973112832,49751584768,54845.35,53355524.00,241664,229376,32,20,134213632,75694080,33554432,33554429,
1462.116617389,1.198,R,47836378,2661399,25755,76682,2,90125963264,65829462016,50022367232,44176.05,54275180.00,241664,163840,32,20,134213632,75694080,33554432,33554429,
1467.119656754,1.399,D,47942596,2669242,25824,76958,2,90260922368,65964720128,50245713920,439643.16,44954128.00,241664,196608,32,20,134213632,75497472,33554432,33554429,
1472.123814709,1.199,D,48046895,2675091,25884,77124,2,90395512832,65947049984,50485575680,37651.89,47827720.00,241664,229376,32,20,134213632,75366400,33554432,33554429,
1477.130501520,1.198,D,48151073,2681097,25943,77308,2,90664693760,66015326208,50738491392,65448.47,50533584.00,241664,176128,32,20,134213632,75235328,33554432,33554429,
1482.134497902,0.999,R,48252505,2685024,26002,77486,2,90933768192,65959182336,51000688640,419913.97,52693064.00,241664,229376,32,20,134213632,75104256,33554432,33554429,
1487.138627354,1.199,R,48358946,2692065,26066,77685,2,91202949120,66061176832,51233734656,177619.70,46623128.00,241664,176128,32,20,134213632,74973184,33554432,33554429,
1492.140753533,1.399,D,48463973,2698609,26136,77871,2,91203055616,65809330176,51586842624,70421.25,70164136.00,241664,229376,32,20,134213632,74842112,33554432,33554429,
1497.144603729,1.399,R,48587784,2704465,26199,78098,2,91606720512,66009374720,51776110592,41747.05,38277136.00,241664,229376,32,20,134213632,74645504,33554432,33554429,
1502.165217178,0.797,R,48672486,2710313,26262,78312,2,91741310976,66032742400,51970883584,14685.06,38901532.00,241664,229376,32,20,134213632,74514432,33554432,33554429,
1507.172704468,1.398,D,48776843,2716280,26314,78526,2,91876007936,65968869376,52260290560,49896.48,57722868.00,241664,176128,32,20,134213632,74383360,33554432,33554429,
1512.175839315,1.199,D,48881138,2722187,26368,78721,2,92010598400,65957773312,52499103744,577174.12,48160064.00,241664,229376,32,20,134213632,74252288,33554432,33554429,
1517.180831334,1.199,D,48985453,2728059,26421,78892,2,92279779328,65945542656,52812365824,72017.70,62620208.00,241664,172032,32,20,134213632,74121216,33554432,33554429,
1522.188209474,0.999,S,49089706,2733935,26493,79117,2,92414369792,65902317568,53013954560,75255.35,40339324.00,241664,229376,32,20,134213632,73990144,33554432,33554429,
1527.203836749,1.196,R,49189484,2737863,26545,79311,2,92683550720,66026852352,53226291200,63698.51,42014068.00,241664,172032,32,20,134213632,73859072,33554432,33554429,
1532.207497124,1.199,D,49295687,2743738,26605,79525,2,92952625152,65956876288,53506625536,18827.82,56438428.00,241664,229376,32,20,134213632,73728000,33554432,33554429,
1537.210202963,1.399,D,49402608,2751519,26657,79686,2,93087322112,65939292160,53806940160,135094.89,60050904.00,241664,172032,32,20,134213632,73596928,33554432,33554429,
1542.215132496,1.399,R,49539819,2757456,26718,79885,2,93490987008,66024423424,54040772608,27006.97,46674596.00,241664,172032,32,20,134213632,73400320,33554432,33554429,
1547.235369134,1.195,D,49611179,2763273,26765,80100,2,93491093504,65985052672,54262980608,978261.50,44488460.00,241664,172032,32,20,134213632,73334784,33554432,33554429,
1552.242002066,0.799,S,49715477,2769148,26832,80296,2,93625683968,65818746880,54596255744,138261.39,66730344.00,241664,229376,32,20,134213632,73203712,33554432,33554429,
1557.246708904,1.598,R,49851942,2774961,26943,80586,2,93760167936,65935208448,54625615872,45832.05,5864866.00,241664,172032,32,20,134213632,73269248,33554432,33554429,
1562.262858284,1.196,R,49957602,2781489,27006,80795,2,94029348864,65978609664,54788931584,21230.63,32486126.00,241664,176128,32,21,134213632,73072640,33554432,33554430,
1567.278082087,1.595,D,50063133,2788559,27069,80964,2,94029557760,65863782400,55037706240,52269.65,49193908.00,241664,176128,32,21,134213632,73007104,33554432,33554430,
1572.305317335,0.995,D,50167384,2794422,27135,81159,2,94164045824,65869971456,55238770688,36664.29,40485524.00,241664,233472,32,21,134213632,72876032,33554432,33554430,
1577.316606696,0.998,R,50271186,2799834,27191,81395,2,94567710720,65968218112,55477440512,58032.17,47794804.00,241664,176128,32,21,134213632,72679424,33554432,33554430,
1582.336996535,1.394,D,50375985,2806147,27257,81560,2,94567817216,65888694272,55766728704,56295.23,57632444.00,241664,233472,32,21,134213632,72548352,33554432,33554430,
1587.344563607,1.398,R,50502460,2812108,27312,81799,2,94971482112,65978036224,56047484928,73616.59,55993596.00,241664,233472,32,21,134213632,72351744,33554432,33554430,
1592.368365274,1.194,R,50617920,2818448,27377,81991,2,95240663040,66029092864,56290492416,204645.02,48553864.00,241664,176128,32,21,134213632,72220672,33554432,33554430,
1597.377803992,1.198,R,50713592,2823874,27446,82239,2,95375253504,65984761856,56525635584,260014.77,47176328.00,241664,233472,32,21,134213632,72089600,33554432,33554430,
1602.387395960,1.198,R,50797527,2829726,27500,82424,2,95509843968,65945255936,56743215104,454603.09,43098988.00,241664,176128,32,21,134213632,72024064,33554432,33554430,
1607.447551475,1.186,D,50897374,2835631,27571,82671,2,95510052864,65858936832,56976261120,35616.30,46435556.00,241664,233472,32,21,134213632,71892992,33554432,33554430,
1612.452212371,1.199,D,51012309,2841544,27623,82833,2,95913615360,65959223296,57248890880,85117.45,54523456.00,241664,233472,32,21,134213632,71696384,33554432,33554430,
1617.460648809,1.198,R,51140378,2848951,27694,83028,2,96182796288,66032500736,57509724160,233078.73,52275880.00,241664,172032,32,21,134213632,71630848,33554432,33554430,
1622.487700722,1.194,R,51218993,2853234,27743,83181,2,96317386752,65937342464,57759023104,7333.12,49467632.00,241664,233472,32,21,134213632,71499776,33554432,33554430,
1627.501899896,1.396,D,51349316,2860973,27817,83360,2,96452083712,65914408960,58028982272,49012.81,53785840.00,241664,172032,32,21,134213632,71368704,33554432,33554430,
1632.514972577,1.396,D,51478797,2866785,27897,83538,2,96721158144,65831841792,58298777600,38402.00,54039780.00,241664,172032,32,21,134213632,71303168,33554432,33554430,
1637.524622347,1.397,D,51592633,2874621,27956,83750,2,96855855104,65886093312,58544668672,355665.59,49368020.00,241664,172032,32,21,134213632,71172096,33554432,33554430,
1642.529071916,1.399,R,51730408,2881121,28019,83941,2,97259520000,65939910656,58841415680,103127.43,59398124.00,241664,172032,32,21,134213632,70909952,33554432,33554430,
1647.533752462,1.199,D,51801222,2886310,28066,84094,2,97259626496,65833476096,59114045440,342105.34,54551072.00,241664,172032,32,21,134213632,70778880,33554432,33554430,
1652.536826921,1.199,R,51939275,2893135,28151,84331,2,97663295488,65938939904,59335090176,14736.54,44187508.00,241664,172032,32,21,134213632,70582272,33554432,33554430,
1657.540343252,1.199,R,52042282,2898058,28211,84504,2,97797885952,65879568384,59625488384,487081.47,58386740.00,241664,233472,32,21,134213632,70451200,33554432,33554430,
1662.544426001,1.599,D,52148864,2905880,28261,84673,2,97932582912,65907286016,59898642432,162069.27,54650900.00,241664,172032,32,21,134213632,70320128,33554432,33554430,
1667.547129742,0.999,D,52253074,2911829,28333,84891,2,98067173376,65857519616,60104425472,45850.41,41219516.00,241664,233472,32,21,134213632,70189056,33554432,33554430,
1672.551472958,1.199,D,52357329,2917783,28382,85095,2,98336354304,65894223872,60371025920,69571.57,53236984.00,241664,172032,32,21,134213632,70057984,33554432,33554430,
1677.562748391,1.397,R,52494681,2923907,28447,85304,2,98740019200,65979772928,60650209280,56397.62,55778064.00,241664,172032,32,21,134213632,69861376,33554432,33554430,
1682.570192649,1.198,R,52598236,2929541,28506,85485,2,98874609664,65908928512,60953247744,264208.22,60840692.00,241664,233472,32,21,134213632,69730304,33554432,33554430,
1687.572850480,1.399,R,52704956,2937346,28561,85659,2,99009306624,65956945920,61211983872,75326.36,51462640.00,241664,172032,32,21,134213632,69664768,33554432,33554430,
1692.591486064,0.996,R,52809257,2943229,28636,85892,2,99143897088,65933230080,61436379136,117526.76,44788304.00,241664,233472,32,21,134213632,69533696,33554432,33554430,
1697.605783349,1.595,R,52919521,2949215,28684,86068,2,99547561984,65940172800,61766156288,167457.16,66018964.00,241664,233472,32,21,134213632,69337088,33554432,33554430,
1702.641335839,0.794,S,53017847,2955053,28746,86291,2,99547668480,65919934464,61951754240,56125.72,36814404.00,241664,233472,32,21,134213632,69271552,33554432,33554430,
1707.660359379,1.594,R,53123878,2960874,28788,86413,2,99951333376,65931386880,62249549824,53046.18,59108128.00,241664,233472,32,21,134213632,69009408,33554432,33554430,
1712.666676261,0.999,D,53226442,2966787,28863,86624,2,99951439872,65874137088,62501208064,125179.45,50520956.00,241664,233472,32,21,134213632,68943872,33554432,33554430,
