epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext2_capacity,ext2_free,ext2_inodes,ext2_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
4467.611159235,2.393,D,28173842,1600126,16170,67842,2,52960595968,129077248,181153239040,156012.41,45068800.00,241664,188416,32,21,11776000,11542528,8192,8188,
4472.619536558,1.597,D,28191469,1601187,16181,67907,2,52994990080,115908608,181365837824,49887.61,42487072.00,241664,233472,32,21,11776000,11587584,8192,8188,
4477.622534573,2.598,D,28222330,1602921,16200,67977,2,53063471104,148185088,181567164416,53216.09,40097096.00,241664,188416,32,21,11776000,11542528,8192,8188,
4482.632538682,2.395,D,28248771,1604446,16216,68073,2,53097762816,124506112,181843988480,45783.60,55322936.00,241664,176128,32,21,11776000,11534336,8192,8188,
4487.641186429,1.797,R,28270694,1605672,16231,68161,2,53149093888,92315648,182026702848,36800.35,36595088.00,241664,176128,32,21,11776000,11534336,8192,8188,
4492.651580662,2.395,D,28292797,1607049,16246,68240,2,53183492096,99655680,182227505152,69487.55,39874408.00,241664,192512,32,21,11776000,11546624,8192,8188,
4497.655685932,1.799,D,28314814,1608320,16257,68295,2,53217783808,74321920,182417297408,24555.84,38009164.00,241664,233472,32,21,11776000,11587584,8192,8188,
4502.662662892,2.197,R,28341115,1609848,16267,68385,2,53286260736,121618432,182681374720,58900.21,52471088.00,241664,233472,32,21,11776000,11587584,8192,8188,
4507.676443288,1.995,R,28363052,1611040,16279,68444,2,53320552448,115576832,182912487424,68623.66,46376528.00,241664,172032,32,21,11776000,11530240,8192,8188,
4512.679356450,2.399,R,28389451,1612553,16296,68542,2,53371990016,116838400,183107260416,27017.86,39071100.00,241664,233472,32,21,11776000,11587584,8192,8188,
4517.682532368,2.199,D,28411669,1613952,16303,68589,2,53406388224,160681984,183258255360,13098.88,30144616.00,241664,172032,32,21,11776000,11530240,8192,8188,
4522.683329516,1.200,D,28424887,1614692,16308,68613,2,53423534080,177737728,154973966336,18838.60,10866594.00,241664,233472,32,21,11776000,11587584,8192,8188,
4527.684015306,5.599,D,28486572,1618148,16344,68741,2,53509365760,263024640,52934676480,338283.22,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4532.684816849,8.199,R,28579119,1623316,16395,68918,2,53680721920,433577984,52934676480,9009.76,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4537.685639584,7.799,D,28662868,1627988,16442,69065,2,53852180480,604135424,52934414336,10647.85,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4542.686582068,8.398,D,28755417,1633156,16487,69236,2,54023639040,774688768,52934414336,9009.50,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4547.687346185,7.599,D,28839145,1637837,16529,69402,2,54160805888,911130624,52934152192,10647.97,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4552.688422731,8.798,D,28936095,1643252,16578,69574,2,54332264448,1081675776,52934152192,7371.21,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4557.689265989,6.999,R,29015200,1647458,16618,69716,2,54503616512,1235177472,52934152192,8190.62,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4562.690297595,8.598,D,29107980,1652848,16667,69887,2,54658138112,1405730816,52934152192,9009.34,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4567.691321273,8.198,R,29199910,1657779,16723,70068,2,54812348416,1557585920,52934152192,9009.36,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
4572.692205770,7.799,D,29284259,1662698,16772,70223,2,54966661120,1712738304,52934152192,8190.55,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4577.693344634,6.199,D,29350356,1666394,16816,70348,2,55069638656,1815068672,52934152192,4914.08,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4582.694395565,7.198,D,29434092,1671070,16868,70512,2,55223885824,1968566272,52934152192,8190.28,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4587.695005294,8.199,D,29522240,1675991,16913,70691,2,55395307520,2139127808,52933103616,946879.69,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4592.695950037,8.598,D,29614800,1681155,16965,70854,2,55583911936,2326740992,52933103616,9009.50,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4597.696733076,7.599,R,29702948,1686075,17012,71015,2,55755370496,2497298432,52933103616,9009.79,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4602.697515401,8.799,S,29799912,1691487,17065,71176,2,55943974912,2684911616,52933103616,9009.79,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4607.698518174,8.198,D,29888053,1696411,17106,71330,2,56098390016,2838409216,52933103616,15561.68,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4612.699486130,6.999,D,29967386,1700839,17144,71474,2,56252600320,2991910912,52932841472,45866.32,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4617.700105325,8.199,D,30055535,1705758,17188,71651,2,56424058880,3162468352,52932317184,204774.62,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4622.701136966,8.198,R,30148057,1710897,17238,71832,2,56612556800,3346624512,52932317184,9009.34,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4627.701670177,7.599,D,30231833,1715603,17283,71992,2,56749834240,3486564352,52932317184,7372.01,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4632.702120195,8.799,R,30328796,1721015,17327,72159,2,56938438656,3674177536,52932317184,9829.51,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4637.702912117,7.999,D,30412543,1725687,17372,72320,2,57109897216,3844734976,52932317184,8190.70,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4642.704046395,7.798,D,30500691,1730607,17422,72505,2,57281355776,4015292416,52932317184,9828.17,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4647.705190894,8.398,R,30593245,1735775,17467,72688,2,57452916736,4185853952,52932317184,8190.13,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4652.706258225,8.398,D,30685804,1740939,17521,72859,2,57641418752,4373463040,52932055040,10647.33,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4657.707419779,7.398,R,30769500,1745583,17569,73063,2,57812770816,4540551168,52932055040,8190.10,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4662.708288758,9.198,D,30866504,1751028,17610,73223,2,57984335872,4714577920,52932055040,9828.69,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4667.709120582,6.799,D,30941404,1755219,17658,73404,2,58087313408,4816900096,52932055040,4095.32,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
4672.710227371,8.598,D,31038359,1760635,17711,73577,2,58258669568,4987453440,52932055040,8190.19,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4677.712652576,8.596,R,31131078,1765800,17761,73740,2,58464313344,5175607296,52931792896,9825.63,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4682.713240153,7.999,R,31221929,1770720,17808,73930,2,58635771904,5357248512,52931792896,25392.22,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4687.714158220,8.398,D,31311621,1775887,17851,74121,2,58790293504,5516185600,52931792896,9009.55,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4692.715182020,8.398,D,31404171,1781055,17896,74304,2,58961752064,5686738944,52931792896,8190.32,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4697.715998387,7.199,D,31483506,1785484,17938,74449,2,59116064768,5840244736,52931530752,8190.66,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4702.717316528,7.598,D,31567232,1790164,17986,74631,2,59253231616,5976686592,52931530752,7370.86,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4707.718566353,7.598,R,31651822,1794837,18027,74764,2,59441627136,6150619136,52931530752,8189.95,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4712.719474023,7.199,D,31730312,1799264,18065,74914,2,59578900480,6300741632,52931530752,8190.51,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4717.720448055,8.398,R,31827231,1804651,18118,75085,2,59767398400,6485082112,52931268608,8190.40,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4722.721010686,8.199,D,31915404,1809604,18163,75266,2,59904671744,6624788480,52931268608,8191.08,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4727.722045696,7.798,D,31999149,1814276,18202,75427,2,60076130304,6795345920,52931268608,8190.30,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
4732.722597792,8.399,R,32091701,1819444,18252,75593,2,60247691264,6965907456,52931268608,9010.21,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4737.723279935,7.599,D,32175438,1824121,18293,75750,2,60401901568,7119409152,52931006464,9009.97,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
4742.724093953,7.399,D,32259182,1828793,18338,75918,2,60573360128,7289962496,52931006464,8190.67,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4747.725129969,8.598,D,32351734,1833961,18387,76084,2,60744818688,7460515840,52931006464,9009.33,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
4752.725843478,8.799,R,32452844,1839382,18436,76248,2,60916277248,7631077376,52931006464,8190.83,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4757.726651788,8.399,D,32541246,1844545,18484,76398,2,61087739904,7801659392,52931006464,9009.74,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
4762.727520626,7.999,D,32629384,1849468,18538,76581,2,61242155008,7955148800,52930744320,18838.33,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
4767.728322179,7.999,R,32719419,1854389,18589,76756,2,61430550528,8133410816,52930744320,11466.96,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4772.729352962,8.598,D,32814488,1859805,18640,76933,2,61584969728,8296267776,52930744320,9828.37,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4777.729852758,8.599,D,32911449,1865216,18688,77099,2,61773611008,8483872768,52930744320,8191.18,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4782.730608669,8.999,D,33008412,1870628,18727,77261,2,61962178560,8671485952,52930744320,9828.91,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4787.731541279,8.398,D,33100965,1875796,18786,77416,2,62133637120,8842350592,52930744320,8190.47,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4792.732483929,8.598,R,33197657,1880973,18828,77586,2,62287949824,8995848192,52930744320,8190.46,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4797.733179776,8.199,D,33286053,1886136,18881,77759,2,62459408384,9166405632,52930744320,8190.86,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4802.734154085,8.998,D,33383008,1891552,18936,77925,2,62630969344,9336954880,52930744320,9009.44,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
4807.734797747,8.399,D,33475567,1896717,18983,78094,2,62819471360,9524572160,52930744320,9829.13,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
4812.735512346,7.799,D,33563705,1901641,19033,78269,2,62973784064,9678073856,52930744320,8190.83,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
4817.736513778,7.998,D,33651843,1906565,19084,78445,2,63128096768,9831571456,52930744320,7371.32,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4822.737323513,6.199,R,33722113,1910258,19118,78577,2,63265263616,9968017408,52930744320,6552.54,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4827.738282428,8.398,D,33810510,1915421,19160,78760,2,63436722176,10138570752,52930744320,9009.47,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4832.739467895,7.398,D,33894245,1920097,19207,78914,2,63591034880,10292068352,52930744320,7371.05,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4837.740611605,6.998,R,33972750,1924282,19246,79057,2,63745343488,10443108352,52930744320,7371.11,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4842.741203139,8.999,D,34070533,1929941,19301,79226,2,63916806144,10616123392,52930744320,9010.13,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4847.741909024,8.599,R,34167248,1935111,19354,79389,2,64105410560,10803740672,52930482176,9829.01,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4852.742602254,8.799,R,34264235,1940547,19396,79563,2,64311054336,10992881664,52930482176,9829.04,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4857.743764149,8.398,R,34356970,1945899,19445,79736,2,64482512896,11175690240,52930482176,8190.10,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4862.744611282,8.998,D,34453973,1951345,19497,79903,2,64654077952,11349516288,52930220032,9009.67,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4867.745140946,8.399,D,34546525,1956513,19546,80081,2,64825638912,11520065536,52930220032,36860.09,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4872.745870101,8.199,D,34634673,1961433,19597,80258,2,64996995072,11690622976,52930220032,14743.45,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4877.746864624,7.998,R,34723266,1966354,19650,80438,2,65185492992,11862937600,52930220032,8190.37,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4882.747770309,7.999,D,34810967,1971278,19696,80626,2,65322868736,12014698496,52930220032,9009.57,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4887.748550186,7.999,D,34899119,1976197,19745,80814,2,65494228992,12185276416,52930220032,25391.24,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
4892.749558642,7.399,D,34982856,1980873,19792,80978,2,65648541696,12338774016,52930220032,7371.31,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
4897.750342633,8.599,R,35077965,1986042,19846,81149,2,65837039616,12519735296,52929957888,9009.79,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4902.751372643,7.998,R,35167889,1991146,19897,81337,2,66008498176,12691992576,52929957888,8190.31,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4907.752616793,8.398,D,35256106,1996129,19945,81526,2,66162917376,12850438144,52929433600,9008.96,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4912.753580206,8.398,R,35353069,2001541,19999,81690,2,66351521792,13038051328,52929171456,9009.46,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4917.754341641,8.399,S,35445622,2006709,20042,81842,2,66522980352,13208608768,52929171456,14743.35,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4922.754846188,8.599,D,35538182,2011874,20084,81976,2,66711584768,13396226048,52929171456,9829.41,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4927.755612444,8.599,R,35633034,2017042,20131,82134,2,66900082688,13576101888,52929171456,8190.74,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4932.756415304,8.799,R,35729785,2022454,20178,82297,2,67088687104,13762904064,52929171456,9009.75,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4937.757372726,7.799,D,35815833,2027377,20228,82483,2,67225960448,13907886080,52928909312,7371.39,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4942.758153997,8.199,R,35903982,2032297,20273,82660,2,67397521408,14078447616,52928909312,9009.79,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4947.759026095,8.998,D,36005347,2037955,20322,82814,2,67586023424,14266044416,52928909312,7371.51,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4952.759898444,7.799,R,36091234,2042627,20369,82956,2,67774521344,14445248512,52928909312,8190.57,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4957.760737401,7.599,R,36177047,2047362,20410,83120,2,67945979904,14610075648,52928909312,8190.63,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4962.761907890,7.998,D,36260975,2052222,20457,83280,2,68083253248,14760652800,52928909312,8190.08,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4967.762890471,8.398,R,36357863,2057565,20508,83452,2,68288897024,14960377856,52928909312,9009.43,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4972.763683961,8.799,R,36453555,2062803,20552,83627,2,68460462080,15131254784,52928909312,9828.84,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
4977.764438468,7.599,R,36538197,2067479,20599,83789,2,68614774784,15288537088,52928909312,7371.69,0.00,241664,188416,32,20,11776000,11546624,8192,8187,
4982.765013643,8.399,R,36631037,2072744,20647,83963,2,68803272704,15466053632,52928909312,7371.95,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4987.765586659,8.199,D,36719327,2077813,20695,84148,2,68940648448,15613423616,52928647168,8191.06,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
4992.766378109,8.599,D,36811887,2082978,20744,84321,2,69129150464,15801040896,52928647168,9828.84,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
4997.767183251,7.599,D,36895624,2087654,20787,84489,2,69283565568,15954546688,52928647168,8190.68,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5002.768128826,8.798,D,36992588,2093065,20830,84654,2,69472169984,16142155776,52928647168,10647.59,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5007.769421884,8.598,D,37089551,2098477,20885,84822,2,69660672000,16329768960,52928647168,9827.86,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5012.770670520,8.198,D,37177708,2103397,20929,84980,2,69832237056,16500359168,52928647168,9008.95,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5017.771498238,7.199,R,37259270,2107830,20975,85139,2,69986443264,16645853184,52928647168,6552.52,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5022.772308490,7.999,R,37349325,2112761,21020,85328,2,70140653568,16790290432,52928385024,14743.21,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5027.773442480,8.198,D,37437722,2117921,21069,85506,2,70295072768,16960847872,52928385024,8190.14,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5032.774463715,8.198,R,37527245,2122846,21118,85683,2,70466531328,17120010240,52928385024,9009.36,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5037.775535599,8.598,D,37622823,2128257,21163,85860,2,70637989888,17301954560,52928385024,8190.24,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5042.776472084,8.998,D,37719787,2133669,21222,86016,2,70826696704,17489571840,52928385024,9828.56,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5047.777241348,8.399,R,37816501,2138838,21271,86193,2,71015198720,17677180928,52928385024,9009.81,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5052.778265226,8.398,R,37905393,2144002,21322,86365,2,71203696640,17849761792,52928385024,9009.36,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5057.778822456,8.399,R,37997448,2149169,21373,86528,2,71358115840,18018287616,52928122880,8191.09,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5062.779531820,7.599,D,38081184,2153844,21419,86689,2,71512530944,18171789312,52928122880,6552.67,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5067.780177510,7.799,D,38169322,2158769,21468,86873,2,71666843648,18325282816,52928122880,9010.04,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5072.780907566,8.999,R,38270629,2164364,21521,87030,2,71889530880,18542063616,52928122880,9828.96,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
5077.781950991,8.198,D,38358835,2169349,21573,87219,2,72026804224,18683445248,52928122880,8190.29,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
5082.782913532,8.598,S,38455798,2174761,21626,87388,2,72215408640,18871058432,52928122880,9009.46,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
5087.783596947,8.399,S,38548349,2179928,21678,87561,2,72386867200,19041611776,52928122880,8190.88,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5092.784576767,8.798,R,38645312,2185340,21730,87733,2,72575471616,19229224960,52927860736,9009.43,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5097.785473134,7.199,D,38720244,2189520,21767,87873,2,72729784320,19382726656,52927860736,7371.48,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5102.786270629,8.599,D,38817193,2194935,21819,88040,2,72901242880,19553271808,52927860736,17200.46,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5107.786964307,7.799,D,38900931,2199611,21862,88205,2,73055657984,19706769408,52927860736,7371.78,0.00,241664,217088,32,20,11776000,11575296,8192,8187,
5112.787616495,8.199,D,38993462,2204787,21904,88382,2,73192722432,19843207168,52927860736,7371.84,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
5117.788561358,8.998,R,39093573,2210200,21947,88539,2,73398366208,20043661312,52927860736,9009.50,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
5122.789342579,6.799,R,39169077,2214384,21990,88683,2,73535639552,20182401024,52927860736,8190.72,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
5127.790340204,7.998,R,39257642,2219312,22039,88862,2,73672806400,20320763904,52927860736,6552.29,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5132.791422849,7.998,R,39345965,2224421,22091,89046,2,73844158464,20486512640,52927860736,7371.20,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
5137.792083952,7.599,D,39425361,2228906,22132,89203,2,73981534208,20627759104,52927860736,7371.83,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5142.792723032,7.799,D,39513517,2233827,22173,89363,2,74152890368,20798345216,52927860736,9010.05,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5147.793579506,8.399,D,39606080,2238991,22214,89501,2,74341498880,20985970688,52927860736,9828.72,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5152.794324323,8.599,R,39702986,2244352,22260,89669,2,74547142656,21185695744,52927860736,9009.86,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5157.795234267,8.199,D,39791193,2249323,22305,89853,2,74701561856,21344141312,52927860736,9009.56,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5162.796447874,8.198,D,39879341,2254243,22351,90005,2,74873020416,21514698752,52927598592,8190.01,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5167.797503076,8.398,D,39971893,2259411,22394,90188,2,75044581376,21685260288,52927598592,9009.30,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5172.798420548,8.398,R,40065530,2264578,22441,90366,2,75233083392,21860122624,52927598592,7371.45,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5177.799429069,7.998,D,40152588,2269498,22495,90547,2,75387396096,22026358784,52927598592,8190.35,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5182.800242433,7.399,R,40236326,2274174,22535,90724,2,75541708800,22179860480,52927598592,8190.67,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5187.801382424,8.598,D,40328887,2279338,22582,90896,2,75730313216,22367473664,52927598592,9009.15,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5192.802407200,7.998,R,40417382,2284263,22625,91077,2,75901771776,22522318848,52927336448,9009.35,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
5197.803031608,8.599,D,40513988,2289673,22678,91252,2,76073230336,22708576256,52927336448,7371.88,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5202.804015835,7.199,D,40593320,2294100,22724,91426,2,76227543040,22862073856,52927074304,7371.35,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5207.804918105,7.999,D,40681460,2299024,22777,91598,2,76381855744,23015571456,52927074304,7371.47,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5212.805823013,7.999,D,40769606,2303942,22826,91783,2,76553314304,23186120704,52927074304,6552.41,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5217.806499640,8.199,R,40861528,2308864,22874,91964,2,76741812224,23372087296,52927074304,11467.25,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5222.807181933,6.799,R,40936917,2313127,22917,92108,2,76896124928,23514624000,52927074304,5733.62,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5227.807985791,8.399,R,41029441,2318282,22969,92276,2,77050540032,23666720768,52926812160,7371.61,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5232.808880785,7.999,D,41113372,2323132,23018,92430,2,77204856832,23834218496,52926812160,8190.53,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
5237.809744534,8.399,S,41210334,2328543,23063,92605,2,77393461248,24021827584,52926812160,9009.64,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5242.810419919,7.999,R,41298366,2333353,23110,92794,2,77581959168,24201441280,52926550016,7371.80,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5247.811328985,8.598,D,41391033,2338630,23154,92975,2,77736378368,24362934272,52926550016,8190.51,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
5252.812069707,8.199,R,41483375,2343613,23201,93156,2,77907832832,24519491584,52926550016,35220.38,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5257.813216950,8.398,R,41576108,2348949,23247,93333,2,78096334848,24719216640,52926287872,8190.12,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
5262.814038136,8.599,D,41668683,2354133,23294,93511,2,78250754048,24874594304,52926287872,8190.65,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5267.814627385,8.599,D,41761243,2359295,23337,93685,2,78439358464,25062203392,52926287872,7371.93,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5272.815426966,8.399,D,41853795,2364467,23383,93861,2,78593777664,25215737856,52926287872,8190.69,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5277.816132074,8.799,D,41950747,2369883,23434,94033,2,78765236224,25386287104,52926287872,8190.84,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5282.817149777,8.798,R,42050703,2375296,23482,94204,2,78970884096,25586057216,52926287872,10647.43,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5287.817968730,8.799,R,42144675,2380708,23533,94361,2,79142445056,25761517568,52926287872,9009.72,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5292.818858268,8.798,D,42241635,2386119,23583,94529,2,79330947072,25949118464,52926025728,9009.60,0.00,241664,184320,32,20,11776000,11542528,8192,8187,
5297.819515752,8.199,D,42334164,2391295,23635,94718,2,79468113920,26085552128,52926025728,6552.74,0.00,241664,208896,32,20,11776000,11567104,8192,8187,
5302.820089370,7.799,R,42421237,2395968,23679,94865,2,79656611840,26269622272,52926025728,8191.06,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5307.821201347,8.798,D,42514872,2401378,23724,95030,2,79828176896,26443714560,52926025728,9009.20,0.00,241664,180224,32,20,11776000,11538432,8192,8187,
5312.822102210,7.999,D,42603020,2406298,23766,95184,2,79999635456,26614272000,52926025728,8190.52,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5317.822857554,8.399,D,42695570,2411464,23825,95335,2,80171094016,26784817152,52925763584,7371.69,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5322.824103545,7.598,D,42779306,2416139,23869,95497,2,80325509120,26938318848,52925763584,6551.97,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
5327.825159351,8.598,D,42876269,2421552,23925,95661,2,80514011136,27125927936,52925501440,10647.35,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5332.825914853,8.199,D,42964417,2426472,23964,95810,2,80685469696,27296485376,52925501440,8190.76,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5337.826490610,8.599,D,43061379,2431883,24011,95985,2,80874074112,27484094464,52925501440,8191.06,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
5342.827093679,7.999,D,43149499,2436815,24055,96171,2,80994197504,27603472384,52925501440,6552.81,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
5347.828398762,8.198,D,43237639,2441739,24105,96345,2,81148510208,27756974080,52925501440,7370.88,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
